timestamp_utc,device_id,serial_number,pole_id,street_name,mounted_on_description,model,firmware_version,latitude,longitude,altitude_m,heading_deg,mechanical_tilt_deg,pole_tilt_deg,gps_accuracy_m,gps_fix,mac_address,ip_address,adoption_status,tags,warranty_status,warranty_expires,eol_flag,pedestrian_count,vehicle_count,vehicle_car_count,vehicle_truck_count,bicycle_count,avg_speed_kmph,max_speed_kmph,speed_95th_kmph,near_miss_count,intersection_conflict_count,camera_motion_events,person_detections,vehicle_detections,camera_fps,camera_bitrate_kbps,object_types_detected,energy_power_w,energy_kwh_since_last,voltage_v,current_a,poe_power_w,temperature_c,humidity_pct,pm2_5_ugm3,pm10_ugm3,noise_db,light_level_lux,uptime_seconds,cpu_pct,mem_pct,storage_pct,backhaul_type,backhaul_rssi_dbm,latency_ms,packet_loss_pct,spectral_scan_available,spectral_scan_peak_dbm,syslog_events_last_hour,crash_count_last_30d,firmware_update_available,contact_owner,installation_date,last_maintenance_date,notes
2025-11-11T07:20:00,UBC-00135,UBC00000135,PL-57752,S Charles St,Light pole at S Charles St near block 794,UbiCam-Edge,v1.6.0,39.266324,-76.556422,6.99,305.8,-0.63,0.59,2.09,True,02:00:f0:34:44:60,10.119.126.241,Unadopted,"busstop,schoolzone",OutOfWarranty,2026-08-23,False,2,3,3,0,0,37.5,46.8,46.5,0,0,0,0,0,15,1447,truck,90.4,0.0151,113.2,0.8,25,1.7,45.5,3.93,7.28,55.6,4153,1222280,1.0,33.4,31.9,Ethernet,-42.0,5.8,1.22,True,-75.8,6,1,False,Contractor,2023-07-05,2025-05-02,
2025-11-11T07:30:00,UBC-00136,UBC00000136,PL-90285,Franklin St,Light pole at Franklin St near block 254,UbiHub-200,v2.2.3,39.288424,-76.617574,7.98,224.2,0.69,0.88,0.91,True,02:00:fa:a6:f0:4a,10.243.97.120,Unadopted,"schoolzone,downtown,busstop,intersection",InWarranty,2028-09-07,False,0,2,2,0,0,23.7,31.5,26.5,0,0,1,1,0,20,2108,"scooter,dog",140.5,0.0234,123.4,1.14,5,6.2,34.5,9.88,11.34,53.7,3753,452079,14.4,39.4,17.4,4G-LTE,-67.0,36.5,0.67,False,,0,2,False,University,2023-04-25,2025-01-15,
2025-11-11T07:40:00,UBC-00137,UBC00000137,PL-42408,Russell St,Light pole at Russell St near block 917,UbiEdge-Sensor,v2.1.0,39.253208,-76.589697,6.77,152.8,0.91,0.4,1.52,True,02:00:8e:ba:17:e3,10.71.204.41,Decommissioned,"bikepath,smartpole,crosswalk,camera-enabled",Extended,2027-07-30,False,0,1,0,1,0,32.3,42.9,40.0,0,0,0,0,0,20,586,"bike,person",87.4,0.0146,119.8,0.73,15,5.0,50.8,8.44,11.23,51.0,4301,451789,12.1,35.8,32.1,Ethernet,-44.6,22.1,3.12,False,,5,2,True,DOT,2025-08-01,2025-03-27,
2025-11-11T07:50:00,UBC-00138,UBC00000138,PL-33850,Patterson Park Ave,Light pole at Patterson Park Ave near block 453,UbiRadar-R1,v1.5.2,39.297537,-76.63326,4.9,272.2,1.46,0.56,0.5,True,02:00:9b:28:b3:d9,10.255.61.18,Unadopted,"busstop,camera-enabled",InWarranty,2027-10-21,False,0,4,4,0,0,35.0,36.2,34.2,0,0,0,0,0,30,2053,bike,136.7,0.0228,118.2,1.16,0,4.1,58.4,10.09,10.23,55.2,4091,248468,5.1,18.6,27.2,Mesh,-44.4,7.9,0.19,False,,2,0,False,University,2023-12-06,2025-06-19,
2025-11-11T08:00:00,UBC-00139,UBC00000139,PL-21869,S Charles St,Light pole at S Charles St near block 489,UbiEdge-Sensor,v1.6.0,39.303839,-76.655549,7.26,358.5,1.32,1.04,0.25,True,02:00:66:01:ba:64,10.200.173.159,Provisioning,,OutOfWarranty,2027-09-15,False,2,5,5,0,0,39.8,41.9,38.2,0,0,2,0,2,30,1282,"scooter,bike,person",125.1,0.0208,114.3,1.09,15,-3.1,50.4,8.4,11.6,54.5,3581,161878,9.3,5.0,29.0,Ethernet,-49.4,4.2,2.47,False,,1,1,False,Contractor,2016-01-06,2024-12-26,
2025-11-11T08:10:00,UBC-00140,UBC00000140,PL-69433,Gay St,Light pole at Gay St near block 960,UbiSmart-V2,v1.4.0,39.318381,-76.612835,6.22,166.7,0.46,0.97,2.39,True,02:00:a2:c6:7c:e6,10.14.93.124,Decommissioned,"camera-enabled,energy-metered,downtown,crosswalk",InWarranty,2026-07-15,False,1,3,2,1,0,33.1,33.5,29.3,0,0,1,1,0,30,781,"person,truck,dog",145.3,0.0242,120.4,1.21,10,2.9,50.3,12.68,16.52,52.8,3709,203444,18.5,35.1,11.7,Fiber,-45.9,5.1,1.52,False,,2,0,False,Contractor,2024-07-10,2025-06-14,
2025-11-11T08:20:00,UBC-00141,UBC00000141,PL-50655,Guilford Ave,Light pole at Guilford Ave near block 166,UbiEdge-Sensor,v2.1.0,39.26373,-76.590252,5.21,242.7,0.33,0.35,1.61,True,02:00:11:d0:85:68,10.217.63.109,Adopted,"intersection,crosswalk,camera-enabled",Extended,2027-02-23,False,1,1,1,0,0,23.8,27.2,25.0,0,0,0,0,0,5,1336,bike,95.6,0.0159,122.4,0.78,10,5.2,61.7,10.14,15.83,52.5,3554,1103818,11.1,14.9,8.7,4G-LTE,-66.7,21.0,0.17,False,,1,2,False,University,2022-01-03,2024-12-02,
2025-11-11T08:30:00,UBC-00142,UBC00000142,PL-72233,Eastern Ave,Light pole at Eastern Ave near block 705,UbiCam-Edge,v1.4.0,39.304612,-76.598666,4.46,210.6,0.26,0.69,0.06,True,02:00:f6:42:b5:06,10.150.20.46,Unadopted,"busstop,downtown",InWarranty,2028-06-01,False,3,0,0,0,1,0.0,0.0,0.0,0,0,5,4,1,20,1443,"truck,scooter",135.5,0.0226,119.5,1.13,30,1.7,52.3,5.71,10.31,48.2,3743,459914,6.9,16.4,25.0,Mesh,-49.4,8.3,5.68,False,,6,2,False,DOT,2025-06-27,2024-12-22,
2025-11-11T08:40:00,UBC-00143,UBC00000143,PL-52642,Perring Pkwy,Light pole at Perring Pkwy near block 809,UbiRadar-R1,v1.6.0,39.306282,-76.636412,4.69,16.9,0.93,-0.52,0.38,True,02:00:4e:93:3a:08,10.146.43.95,Provisioning,"energy-metered,schoolzone",InWarranty,2026-01-21,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,25,1183,"car,dog",134.7,0.0224,125.2,1.08,15,4.0,46.0,2.0,10.62,48.0,4693,283802,3.1,17.3,15.7,Mesh,-46.0,8.9,0.67,True,-86.0,3,2,False,Private,2019-04-10,2025-07-06,
2025-11-11T08:50:00,UBC-00144,UBC00000144,PL-11805,Eastern Ave,Light pole at Eastern Ave near block 344,UbiCell-XL,v2.0.1,39.307559,-76.640678,3.76,288.9,0.63,-0.22,0.21,True,02:00:8d:e1:b6:17,10.21.21.224,Provisioning,"camera-enabled,downtown,energy-metered",Extended,2026-01-12,False,3,11,8,3,0,28.9,29.5,27.5,0,0,6,5,1,25,1582,"person,bike,dog",130.7,0.0218,120.5,1.08,25,0.6,53.7,13.51,14.46,59.4,4232,462929,19.0,37.2,41.5,4G-LTE,-63.7,20.8,0.87,False,,4,1,True,Contractor,2024-04-26,2024-12-23,
2025-11-11T09:00:00,UBC-00145,UBC00000145,PL-84800,Eastern Ave,Light pole at Eastern Ave near block 144,UbiCam-Edge,v1.4.0,39.287227,-76.586911,9.03,192.3,2.02,1.05,2.06,True,02:00:14:73:c9:6c,10.111.206.75,Unadopted,"camera-enabled,bikepath",Extended,2028-10-10,False,6,1,1,0,1,19.4,28.7,27.4,0,0,7,5,2,25,1105,"person,bike,truck",110.6,0.0184,126.3,0.88,10,3.8,46.3,8.21,13.39,47.0,3830,41483,1.0,42.8,30.6,Ethernet,-50.2,6.0,0.95,False,,6,0,False,Private,2022-02-16,2025-02-20,
2025-11-11T09:10:00,UBC-00146,UBC00000146,PL-15030,President St,Light pole at President St near block 606,UbiEdge-Sensor,v1.4.0,39.266849,-76.619742,5.72,119.3,0.18,1.05,0.4,True,02:00:cd:7e:12:14,10.17.133.92,Provisioning,busstop,OutOfWarranty,2028-03-21,False,4,7,7,0,0,35.5,39.8,39.6,0,0,5,2,3,25,1518,"car,dog,truck",128.8,0.0215,122.9,1.05,15,0.7,60.0,13.45,16.3,57.3,4288,193311,16.4,32.4,16.6,4G-LTE,-69.1,19.7,1.36,False,,5,2,True,Private,2017-11-28,2025-01-31,
2025-11-11T09:20:00,UBC-00147,UBC00000147,PL-74987,Howard St,Light pole at Howard St near block 993,UbiRadar-R1,v2.2.3,39.295244,-76.666749,5.13,130.0,0.16,0.56,1.73,True,02:00:e5:6b:25:fe,10.7.59.228,Decommissioned,,Extended,2026-03-23,False,6,3,2,1,0,35.4,44.9,39.2,0,0,7,3,4,30,875,truck,151.1,0.0252,116.4,1.3,15,-0.9,57.4,6.86,13.7,50.4,3843,237976,4.4,43.9,12.1,4G-LTE,-65.0,25.3,0.46,False,,3,2,False,DOT,2023-04-12,2025-10-30,
2025-11-11T09:30:00,UBC-00148,UBC00000148,PL-48542,S Charles St,Light pole at S Charles St near block 111,UbiHub-200,v2.2.3,39.309398,-76.631159,2.14,220.0,0.03,-0.17,2.07,True,02:00:bd:e0:76:39,10.79.178.57,Decommissioned,"bikepath,busstop",OutOfWarranty,2026-10-19,False,3,2,1,1,0,44.5,44.9,42.2,0,0,6,5,1,20,1257,"person,car,dog",123.2,0.0205,119.3,1.03,30,4.8,43.3,13.74,19.17,48.7,3795,422878,11.1,33.0,11.5,Mesh,-44.4,11.9,0.27,False,,1,1,False,University,2021-05-08,2025-08-12,
2025-11-11T09:40:00,UBC-00149,UBC00000149,PL-75296,Franklin St,Light pole at Franklin St near block 177,UbiHub-200,v2.1.0,39.272607,-76.619989,6.08,325.3,0.86,-0.23,0.62,True,02:00:2d:ac:fd:30,10.217.18.229,Adopted,"smartpole,energy-metered,crosswalk,intersection",InWarranty,2027-03-05,False,1,1,1,0,0,25.7,28.5,27.2,0,0,2,2,0,30,1110,"scooter,truck,bike",149.2,0.0249,121.2,1.23,25,4.3,51.7,18.06,22.38,51.9,3916,65869,1.0,23.1,12.6,Mesh,-42.5,4.2,0.11,False,,3,0,False,Private,2020-10-02,2025-09-25,
2025-11-11T09:50:00,UBC-00150,UBC00000150,PL-44722,Pratt St,Light pole at Pratt St near block 261,UbiCam-Edge,v1.6.0,39.287746,-76.667461,6.29,284.9,1.27,1.14,1.43,True,02:00:bc:83:2c:3a,10.112.237.143,Provisioning,"smartpole,schoolzone",Extended,2027-07-17,False,4,8,7,1,0,23.2,33.3,31.5,0,0,10,8,2,15,729,truck,170.0,0.0283,122.1,1.39,10,1.3,52.4,11.92,15.55,59.6,4172,1554127,12.0,30.3,15.8,Fiber,-51.8,8.5,0.93,True,-83.0,4,2,False,University,2024-04-05,2025-10-29,
2025-11-11T10:00:00,UBC-00001,UBC00000001,PL-81772,Perring Pkwy,Light pole at Perring Pkwy near block 915,UbiRadar-R1,v1.5.2,39.292084,-76.60666,5.87,169.5,0.35,0.12,0.62,True,02:00:f8:90:3d:9f,10.223.133.217,Unadopted,"schoolzone,energy-metered",Extended,2025-12-13,False,0,1,1,0,0,24.0,31.3,26.5,0,0,0,0,0,10,851,"car,scooter",120.5,0.0201,124.1,0.97,30,2.7,52.7,3.53,10.7,52.2,3699,304244,1.0,37.9,24.0,FixedWireless,-55.5,6.0,0.12,False,,2,0,False,University,2017-12-30,2025-09-06,
2025-11-11T10:10:00,UBC-00002,UBC00000002,PL-47016,Eutaw St,Light pole at Eutaw St near block 590,UbiHub-200,v1.6.0,39.287867,-76.582468,9.14,19.1,0.86,0.58,1.32,True,02:00:6a:82:3e:b8,10.176.37.216,Unadopted,camera-enabled,Extended,2026-06-07,False,11,3,3,0,0,32.0,41.4,38.0,0,1,15,8,7,10,994,"truck,dog",101.5,0.0169,116.1,0.87,10,7.3,62.4,7.29,8.09,54.7,4475,1400265,13.8,24.3,17.5,FixedWireless,-58.2,9.7,1.82,True,-86.1,5,1,False,Contractor,2016-01-05,2024-12-22,
2025-11-11T10:20:00,UBC-00003,UBC00000003,PL-73077,Reisterstown Rd,Light pole at Reisterstown Rd near block 680,UbiSmart-V2,v1.5.2,39.288926,-76.614483,4.28,63.3,0.72,0.4,0.06,True,02:00:24:4d:c8:60,10.105.157.9,Adopted,"busstop,schoolzone,bikepath,crosswalk",OutOfWarranty,2028-07-30,False,1,2,2,0,0,29.7,34.9,33.5,0,0,2,2,0,15,919,truck,154.8,0.0258,123.1,1.26,30,4.8,51.4,12.03,13.42,52.0,3631,286778,2.5,18.6,34.0,FixedWireless,-46.3,5.5,0.01,False,,1,2,False,Contractor,2020-04-18,2025-02-10,
2025-11-11T10:30:00,UBC-00004,UBC00000004,PL-42536,Perring Pkwy,Light pole at Perring Pkwy near block 656,UbiCell-XL,v2.2.3,39.312016,-76.655241,2.73,30.4,1.35,0.97,1.62,True,02:00:95:de:ab:3f,10.149.197.138,Unadopted,"schoolzone,energy-metered,intersection",Extended,2028-05-26,False,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,10,1123,"bike,car",75.7,0.0126,120.6,0.63,30,2.4,69.3,23.73,32.72,48.3,3790,67654,17.6,18.1,27.8,FixedWireless,-48.0,8.8,0.76,False,,5,1,False,Private,2019-03-26,2024-11-22,
2025-11-11T10:40:00,UBC-00005,UBC00000005,PL-45191,Greenmount Ave,Light pole at Greenmount Ave near block 215,UbiHub-200,v2.1.0,39.256187,-76.594813,5.15,318.6,0.26,1.76,1.3,True,02:00:02:a9:75:cf,10.216.224.166,Decommissioned,camera-enabled,OutOfWarranty,2027-05-26,False,0,1,1,0,0,29.9,33.0,30.8,0,0,0,0,0,25,1168,"car,person,dog",142.0,0.0237,119.8,1.19,30,1.5,54.3,17.11,19.98,51.2,4365,959279,3.3,26.6,9.2,FixedWireless,-39.0,7.8,1.09,False,,6,0,True,Contractor,2024-12-05,2025-04-19,
2025-11-11T10:50:00,UBC-00006,UBC00000006,PL-37052,Patterson Park Ave,Light pole at Patterson Park Ave near block 413,UbiCell-XL,v2.2.3,39.229885,-76.640053,7.57,100.4,-0.39,-0.11,0.88,True,02:00:60:66:34:a3,10.49.8.27,Provisioning,,InWarranty,2027-03-07,False,2,2,1,1,0,34.4,50.7,47.4,0,0,3,1,2,5,1320,"bike,scooter",161.9,0.027,124.5,1.3,5,5.0,72.0,7.68,12.04,52.9,3487,1692523,7.9,47.0,21.8,4G-LTE,-65.7,19.0,0.88,False,,2,2,True,Contractor,2022-12-23,2025-04-06,
2025-11-11T11:00:00,UBC-00007,UBC00000007,PL-25628,Pratt St,Light pole at Pratt St near block 881,UbiHub-200,v2.1.0,39.267918,-76.648392,5.9,98.1,-0.45,0.7,0.55,True,02:00:7b:f7:30:b8,10.248.125.67,Provisioning,downtown,InWarranty,2027-06-27,False,2,5,5,0,0,26.9,30.6,29.3,0,0,0,0,0,25,1325,scooter,155.1,0.0258,115.6,1.34,25,1.5,47.3,33.14,36.34,54.5,4146,264318,1.0,18.5,39.8,Ethernet,-53.7,7.0,0.18,True,-85.8,2,2,False,DOT,2018-03-22,2025-04-29,
2025-11-11T11:10:00,UBC-00008,UBC00000008,PL-65081,Fleet St,Light pole at Fleet St near block 714,UbiCam-Edge,v1.4.0,39.28639,-76.621535,5.0,23.9,-0.01,-0.23,0.4,True,02:00:9f:fd:43:4a,10.172.53.164,Provisioning,"crosswalk,schoolzone,intersection",Extended,2026-09-28,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,10,1957,dog,142.9,0.0238,122.1,1.17,15,-1.8,58.3,8.46,8.65,48.7,4282,208134,14.7,23.7,17.4,FixedWireless,-47.6,16.3,1.18,False,,1,1,False,DOT,2016-11-22,2025-07-06,
2025-11-11T11:20:00,UBC-00009,UBC00000009,PL-26432,Howard St,Light pole at Howard St near block 51,UbiSmart-V2,v1.4.0,39.298375,-76.647868,6.08,95.1,-0.55,0.91,0.02,True,02:00:13:f4:b5:5e,10.216.202.108,Provisioning,"energy-metered,crosswalk,intersection",InWarranty,2026-04-19,False,5,2,2,0,0,14.7,16.6,13.7,0,0,8,5,3,5,961,scooter,182.7,0.0304,118.8,1.54,25,2.2,48.1,0.0,3.64,52.2,3646,509471,1.0,41.1,22.9,Mesh,-44.7,10.2,0.99,False,,4,0,False,DOT,2017-03-22,2025-04-22,
2025-11-11T11:30:00,UBC-00010,UBC00000010,PL-24904,Guilford Ave,Light pole at Guilford Ave near block 27,UbiRadar-R1,v2.2.3,39.275561,-76.619433,7.34,26.4,0.64,0.69,2.04,True,02:00:2a:8f:65:09,10.99.5.155,Unadopted,,Extended,2028-06-24,False,1,1,1,0,0,26.7,31.4,30.3,0,0,2,1,1,15,1279,bike,135.5,0.0226,119.0,1.14,0,-0.1,54.8,2.86,6.54,48.6,4235,123866,16.6,40.5,22.5,Fiber,-56.1,16.8,1.64,True,-81.0,0,1,False,University,2023-10-16,2025-04-19,
2025-11-11T11:40:00,UBC-00011,UBC00000011,PL-92901,Charles St,Light pole at Charles St near block 465,UbiCell-XL,v2.0.1,39.264385,-76.632235,6.13,193.5,0.68,1.0,1.62,True,02:00:3c:a9:59:4e,10.106.88.35,Decommissioned,"smartpole,schoolzone,crosswalk,downtown",InWarranty,2027-03-21,False,5,7,6,1,0,13.9,15.6,11.9,0,0,2,2,0,10,1873,"truck,bike,dog",154.9,0.0258,117.9,1.31,15,5.1,51.9,20.45,28.3,54.3,5032,16258,9.0,24.0,35.3,Ethernet,-62.5,8.8,0.09,False,,5,2,False,Private,2022-11-27,2025-10-20,
2025-11-11T11:50:00,UBC-00012,UBC00000012,PL-97918,W Baltimore St,Light pole at W Baltimore St near block 852,UbiCell-XL,v1.6.0,39.289857,-76.597693,3.55,90.3,0.66,0.29,2.21,True,02:00:9f:b8:89:e8,10.26.29.122,Provisioning,"intersection,downtown",Extended,2028-03-10,False,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,30,1470,scooter,96.3,0.016,118.7,0.81,30,6.5,57.8,0.0,1.21,50.0,3724,880544,11.9,44.0,22.1,Mesh,-47.5,5.4,0.69,False,,6,2,False,Private,2017-04-29,2025-04-03,
2025-11-11T12:00:00,UBC-00013,UBC00000013,PL-88466,Howard St,Light pole at Howard St near block 632,UbiHub-200,v2.0.1,39.307923,-76.611611,6.48,148.5,0.35,0.43,0.04,True,02:00:fc:b8:13:06,10.255.237.249,Provisioning,,OutOfWarranty,2027-04-22,False,6,1,1,0,0,22.3,27.7,21.8,0,0,10,8,2,25,1977,bike,102.8,0.0171,117.8,0.87,0,4.2,47.0,4.05,5.6,53.5,4137,101336,7.8,30.7,10.0,Mesh,-51.1,8.8,0.32,True,-84.0,4,0,False,Contractor,2024-06-24,2025-03-26,
2025-11-11T12:10:00,UBC-00014,UBC00000014,PL-20197,St. Paul St,Light pole at St. Paul St near block 32,UbiHub-200,v1.4.0,39.296151,-76.598037,3.99,334.6,0.55,0.05,0.44,True,02:00:d7:87:09:3b,10.24.42.80,Unadopted,downtown,OutOfWarranty,2028-04-18,False,0,4,4,0,0,26.0,36.1,35.7,0,0,3,2,1,10,1340,"scooter,dog",119.2,0.0199,124.7,0.96,10,5.3,66.0,3.15,5.76,55.3,4027,54897,7.7,35.4,31.1,4G-LTE,-61.2,19.0,0.08,False,,0,2,False,Contractor,2023-06-08,2025-05-25,
2025-11-11T12:20:00,UBC-00015,UBC00000015,PL-66987,Reisterstown Rd,Light pole at Reisterstown Rd near block 300,UbiHub-200,v1.4.0,39.262105,-76.610994,7.63,219.0,0.82,-0.07,1.28,True,02:00:42:c5:cc:74,10.118.59.98,Unadopted,,OutOfWarranty,2027-06-27,True,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,10,1237,bike,108.9,0.0181,124.1,0.88,25,2.5,51.9,5.3,6.17,46.3,4419,2278325,1.0,7.7,11.8,4G-LTE,-59.4,28.9,4.13,True,-78.1,0,2,False,Contractor,2024-08-05,2025-11-05,
2025-11-11T12:30:00,UBC-00016,UBC00000016,PL-68835,Light St,Light pole at Light St near block 452,UbiCell-XL,v2.0.1,39.261401,-76.665948,8.03,232.9,0.44,0.36,0.09,True,02:00:b9:0e:25:05,10.2.170.106,Provisioning,,OutOfWarranty,2026-07-22,True,3,2,2,0,0,25.3,33.1,30.6,0,0,5,4,1,5,1897,"scooter,truck,dog",100.0,0.0167,121.9,0.82,25,4.0,69.3,10.07,10.24,53.2,3710,613326,14.3,27.5,14.1,FixedWireless,-56.8,5.0,0.76,False,,6,0,False,Private,2024-01-05,2025-04-09,
2025-11-11T12:40:00,UBC-00017,UBC00000017,PL-58376,St Paul St,Light pole at St Paul St near block 434,UbiHub-200,v1.6.0,39.286865,-76.630396,5.3,274.8,1.36,1.12,0.54,True,02:00:c0:f5:32:1b,10.203.212.84,Adopted,crosswalk,InWarranty,2026-12-24,False,0,1,1,0,0,27.3,35.8,33.4,0,0,0,0,0,5,1752,"bike,car",104.6,0.0174,117.4,0.89,5,5.5,51.1,7.64,9.22,47.3,3838,1325169,10.5,48.5,10.2,Mesh,-59.1,23.0,2.65,False,,0,0,False,Contractor,2023-08-11,2025-05-05,
2025-11-11T12:50:00,UBC-00018,UBC00000018,PL-47689,Canton Ave,Light pole at Canton Ave near block 967,UbiCam-Edge,v2.0.1,39.223625,-76.627789,7.67,218.6,-0.47,1.4,0.15,True,02:00:fc:b2:53:c9,10.62.161.135,Decommissioned,"intersection,schoolzone",InWarranty,2028-09-19,False,0,1,1,0,0,32.3,48.0,47.9,0,0,0,0,0,5,1331,"truck,scooter,person",153.0,0.0255,126.1,1.21,25,1.9,34.4,12.59,12.98,49.1,4215,415545,3.2,35.5,7.7,Mesh,-46.2,7.6,2.89,False,,4,2,False,DOT,2021-04-12,2025-01-29,
2025-11-11T13:00:00,UBC-00019,UBC00000019,PL-23879,President St,Light pole at President St near block 958,UbiHub-200,v1.4.0,39.27469,-76.642576,8.55,15.5,0.34,1.18,4.08,True,02:00:9f:ba:9c:d5,10.225.111.20,Provisioning,,InWarranty,2028-09-29,False,1,0,0,0,1,0.0,0.0,0.0,0,0,2,0,2,15,914,person,121.2,0.0202,117.0,1.04,0,4.8,48.6,16.19,17.09,50.6,3824,203763,15.2,26.4,29.8,4G-LTE,-73.3,21.5,2.38,False,,1,1,True,University,2016-05-03,2025-06-26,
2025-11-11T13:10:00,UBC-00020,UBC00000020,PL-99442,Charles St,Light pole at Charles St near block 413,UbiCell-XL,v2.1.0,39.304182,-76.604253,3.06,285.8,0.24,0.61,0.63,True,02:00:02:62:82:03,10.62.46.239,Provisioning,,Extended,2028-08-09,False,3,1,1,0,0,37.9,46.8,42.2,0,0,5,2,3,20,1240,"scooter,truck",106.2,0.0177,119.6,0.89,15,-1.2,49.1,6.4,10.36,52.2,4294,104854,19.5,20.4,20.3,Mesh,-55.6,4.6,0.66,False,,0,1,True,University,2024-08-09,2025-07-26,
2025-11-11T13:20:00,UBC-00021,UBC00000021,PL-23569,Lombard St,Light pole at Lombard St near block 66,UbiEdge-Sensor,v1.4.0,39.296985,-76.582205,1.48,283.8,1.37,0.21,0.92,True,02:00:c2:b7:d8:84,10.6.15.17,Adopted,"downtown,energy-metered,smartpole,crosswalk",InWarranty,2028-07-28,False,11,2,2,0,0,34.8,41.3,40.4,0,0,10,8,2,30,1826,bike,149.2,0.0249,119.6,1.25,30,0.3,46.9,13.03,13.21,50.0,4325,785916,18.4,38.4,20.4,Fiber,-50.8,26.9,1.8,False,,5,2,False,Private,2022-07-08,2025-09-03,
2025-11-11T13:30:00,UBC-00022,UBC00000022,PL-67368,Pratt St,Light pole at Pratt St near block 966,UbiCam-Edge,v2.2.3,39.316577,-76.599161,7.37,110.8,0.67,0.01,0.44,True,02:00:23:3e:81:f2,10.162.149.169,Provisioning,busstop,Extended,2027-08-21,False,3,4,4,0,0,26.0,38.9,36.3,0,0,4,3,1,25,1824,truck,172.7,0.0288,122.6,1.41,10,3.2,47.0,8.3,10.61,53.8,3661,1873242,12.8,10.6,16.4,4G-LTE,-64.6,21.9,2.15,False,,3,0,False,Contractor,2024-05-09,2025-07-14,
2025-11-11T13:40:00,UBC-00023,UBC00000023,PL-48515,Howard St,Light pole at Howard St near block 67,UbiCell-XL,v2.2.3,39.298836,-76.62657,6.91,325.4,1.77,0.51,2.04,True,02:00:ad:4c:79:8e,10.216.200.82,Adopted,smartpole,Extended,2026-06-27,False,3,3,3,0,0,18.2,18.3,14.4,0,0,4,2,2,10,455,"person,dog,bike",98.8,0.0165,120.7,0.82,5,4.2,63.4,1.35,11.72,53.6,4234,739842,14.3,39.2,29.1,Ethernet,-44.0,10.6,2.29,True,-89.5,6,1,False,University,2022-11-22,2025-05-26,
2025-11-11T13:50:00,UBC-00024,UBC00000024,PL-66774,Lombard St,Light pole at Lombard St near block 776,UbiHub-200,v1.5.2,39.30196,-76.621189,7.97,324.2,0.31,-0.73,2.64,True,02:00:f3:35:72:94,10.217.123.162,Provisioning,,InWarranty,2027-02-18,False,3,1,1,0,0,25.7,28.8,25.2,0,0,1,1,0,15,516,"truck,person,bike",118.5,0.0198,117.7,1.01,5,-4.3,49.4,5.33,12.26,51.9,3763,490680,3.0,38.2,13.7,4G-LTE,-64.9,18.7,1.06,True,-86.9,5,0,False,DOT,2018-08-11,2025-03-06,
2025-11-11T14:00:00,UBC-00025,UBC00000025,PL-99718,W Baltimore St,Light pole at W Baltimore St near block 719,UbiRadar-R1,v2.0.1,39.281886,-76.621745,4.95,305.2,0.75,-0.3,1.56,True,02:00:8e:91:fa:9c,10.255.123.61,Unadopted,,OutOfWarranty,2027-09-30,False,1,4,4,0,0,34.6,42.6,38.4,0,0,2,2,0,30,1525,"bike,dog",150.9,0.0251,121.6,1.24,15,5.0,48.5,8.62,14.31,54.2,4134,2625243,19.4,34.3,25.8,4G-LTE,-70.8,20.6,1.31,False,,1,1,False,University,2022-12-27,2025-04-01,
2025-11-11T14:10:00,UBC-00026,UBC00000026,PL-22291,Pratt St,Light pole at Pratt St near block 934,UbiRadar-R1,v2.0.1,39.277988,-76.571133,7.02,26.4,0.76,1.14,1.99,True,02:00:a3:18:82:02,10.109.242.5,Provisioning,downtown,Extended,2028-08-25,False,2,3,3,0,1,31.1,37.7,31.9,0,0,1,1,0,30,1209,"scooter,truck",143.3,0.0239,121.9,1.18,5,1.6,59.9,20.23,22.05,52.9,3645,307903,7.5,35.8,23.3,Fiber,-56.4,21.5,0.04,True,-89.9,5,0,False,Private,2018-10-22,2025-04-19,
2025-11-11T14:20:00,UBC-00027,UBC00000027,PL-68679,Patterson Park Ave,Light pole at Patterson Park Ave near block 407,UbiRadar-R1,v2.1.0,39.265612,-76.670321,3.14,65.7,0.26,-0.29,1.0,True,02:00:22:88:e4:4e,10.199.203.130,Provisioning,"crosswalk,bikepath",OutOfWarranty,2026-10-18,False,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,15,524,"person,scooter,truck",128.2,0.0214,120.3,1.07,30,2.5,41.7,11.08,13.42,47.7,4168,1810553,1.9,33.3,15.9,Fiber,-46.8,6.6,0.02,True,-88.2,1,2,False,Contractor,2022-07-19,2025-09-30,
